user_id,item_id
4880,1543 1316 2862 790 1223 1315 3142 922 2327 3269
4881,1811 467 3474 2636 3677 3116 2646 2054 863 2281
4882,1279 169 573 184 512 3000 1583 1615 1315 2165
4883,3022 169 1039 1811 2980 204 640 2281 1615 1711
4884,1216 2342 398 2501 543 2468 1039 2745 1546 3053
4885,3022 1583 169 1039 3418 132 1315 1186 2732 1615
4886,3409 3013 1223 1316 2862 1583 3529 1543 1560 3153
4887,1583 2297 3529 1831 3022 640 2862 1039 1811 1316
4888,1831 640 2757 2210 3022 1583 331 2297 3694 3238
4889,2646 1831 3529 1223 1560 1583 1337 463 2297 2980
4890,3022 2297 472 1376 2402 1615 1328 3692 2603 2636
4891,569 3382 3409 2688 2603 618 2784 2256 2510 1300
4892,573 320 618 236 136 2502 1011 922 3537 1205
4893,124 3269 3409 406 3350 1858 1668 3367 3600 3151
4894,3529 1831 1583 989 640 1223 1560 246 2370 2980
4895,1583 2297 3022 472 3529 1039 169 3409 640 2732
4896,3423 3269 1279 796 124 3424 1505 1592 2474 1011
4897,2119 2335 3677 2281 1536 59 2528 452 784 3000
4898,1811 2370 2256 2774 3474 2402 2636 2054 863 2281
4899,3022 1039 2646 2297 2768 1211 1583 2732 2626 3418
4900,2688 1583 3409 2784 2297 3529 584 1831 463 1316
4901,1956 1811 169 2256 183 512 2541 1001 3234 1546
4902,1615 3677 2281 3367 2528 1840 3669 169 452 3597
4903,1315 2054 2732 2646 1223 1615 2402 1583 2256 1543
4904,1811 1315 2636 2054 3298 3677 204 3438 1840 2528
4905,2980 640 3022 472 584 1831 2603 2297 2757 1956
4906,3013 3423 2557 36 3537 320 1223 2784 3269 2510
4907,1560 1543 640 2256 1583 2732 3409 2564 36 2646
4908,463 1916 2256 2148 382 1337 1615 790 1592 1858
4909,3022 472 2732 1583 3677 2054 584 2980 512 1615
4910,1811 3677 2281 2774 2862 640 2980 1711 2646 1316
4911,2688 512 3409 2862 573 584 3473 2606 3000 204
4912,1223 1543 1316 1376 2862 1615 790 3529 3153 3692
4913,472 2297 584 2980 463 2732 36 1223 3013 2757
4914,472 3013 1223 36 3423 1543 2862 1315 3529 3409
4915,472 1811 2646 1615 2054 1315 2297 1543 1583 3529
4916,2862 772 2534 2606 3537 1223 796 472 3529 3613
4917,2256 640 3022 3409 1831 1583 2297 2603 472 1223
4918,640 3022 1583 1831 584 2297 2603 2210 3529 1039
4919,472 36 1316 463 1543 2646 3694 2210 3409 1315
4920,1543 3013 1316 2862 124 3269 3409 1592 2265 3600
4921,3116 1615 1811 3350 3367 1240 2636 1858 472 3438
4922,584 1956 3529 2980 2757 331 1560 1086 2603 3238
4923,472 2980 2646 2054 1615 1337 1560 3694 2256 3367
4924,1831 1583 640 3529 584 3022 463 472 1956 2980
4925,618 184 2165 93 3557 1560 253 1300 3151 1223
4926,1831 1746 944 2366 2186 1510 2862 3153 1086 3463
4927,184 1279 3022 2862 573 2817 2335 1315 2297 974
4928,640 1583 584 472 1337 1039 3022 1956 2646 2210
4929,3013 1223 1543 1316 3409 2862 2054 3153 3423 1315
4930,472 1583 463 1316 2862 989 3013 1831 2297 1337
4931,1831 2980 640 1039 1086 398 2757 2210 3238 1211
4932,472 1583 2980 640 2732 3022 1831 584 2297 2256
4933,790 2256 1316 3059 1371 3656 1615 2224 36 3529
4934,472 1583 2297 1811 169 2054 1615 512 1039 584
4935,2626 1546 2297 2603 543 640 1039 2210 2501 2194
4936,2297 640 2646 2732 331 2630 398 183 208 3534
4937,2646 1315 2054 2402 2980 3529 584 2297 3022 1316
4938,3298 2335 1240 3022 2119 2587 3227 452 1711 2297
4939,472 1560 1543 124 1316 3013 2862 3409 2068 2564
4940,1583 3013 1223 2297 2862 3022 2732 1615 512 1315
4941,476 3694 1337 2366 2314 2342 1030 1960 2331 138
4942,1354 1300 2603 601 1560 3382 2745 569 1223 3066
4943,1560 1315 3409 3367 1223 169 3013 1858 2054 1186
4944,1583 3382 1354 2630 2606 3013 601 1560 1223 772
4945,1543 2862 3153 1316 3013 796 3409 2798 2387 2474
4946,1583 3022 3418 36 2297 1039 2732 3013 2862 3529
4947,2603 3022 2210 1583 2745 2256 2297 2732 2630 1039
4948,472 2980 584 2054 2402 1831 3692 1315 1030 2664
4949,1583 2784 2626 2688 1216 1956 2757 2745 3473 1039
4950,2297 584 1956 2732 3677 512 1223 2281 3013 3409
4951,584 2297 3382 2688 2068 1811 2732 204 512 2541
4952,472 467 3474 863 2370 246 2402 1341 2054 1887
4953,732 1583 2784 2630 1039 3262 136 2297 2603 640
4954,472 1223 3013 1583 3529 1543 36 1831 1039 1560
4955,1315 1543 3013 3423 2862 1279 2528 132 3269 184
4956,1315 169 472 1811 1615 2054 2297 2732 3022 2528
4957,3022 1583 3418 584 1039 2732 2603 36 169 472
4958,2603 1216 3382 569 2745 1831 2688 3022 2210 1736
4959,1316 1543 3013 472 1223 989 463 3409 1560 2564
4960,1831 1223 2210 3694 1583 2603 2256 3022 1746 3272
4961,1811 169 512 3298 3382 2688 2256 3022 2068 3677
4962,472 3529 1583 2402 2370 1811 246 2297 2646 1831
4963,584 2210 2342 1746 1956 3529 463 2222 1337 398
4964,472 3013 1543 2402 1316 2054 1315 2862 3153 790
4965,472 2054 3059 790 1615 3142 863 1887 2664 2256
4966,3013 1543 1223 1316 3409 2732 3423 2054 1315 1615
4967,472 1315 1543 2402 790 883 3402 124 3013 3423
4968,3424 989 3272 528 3537 3600 1858 476 1633 1011
4969,1315 2402 2732 132 3677 37 2636 2281 3438 1223
4970,3022 1583 2784 2297 2688 3409 169 584 1039 618
4971,3022 1956 2603 283 640 1078 16 1270 212 2501
4972,3022 2297 584 1583 2980 1039 1956 640 1811 169
4973,472 1583 463 1831 2297 1316 1223 3013 2862 1560
4974,640 2297 1831 584 1039 3409 2210 3529 3013 1223
4975,472 1583 1315 1887 1304 2210 2470 2297 2510 2265
4976,472 1811 1858 1223 2732 3350 1186 2862 3013 2402
4977,1583 2626 2297 1956 1216 2745 1039 2342 331 3473
4978,1039 1248 1044 563 1510 2613 2050 501 2338 463
4979,640 1831 584 2297 2757 2980 476 3694 1956 208
4980,1315 406 132 184 1279 3151 2528 1840 652 2070
4981,2636 3677 2281 1070 663 3338 1848 452 3696 1725
4982,2054 1315 2646 2732 2402 2980 1615 790 1811 1057
4983,2054 2646 2732 1223 1615 1543 2528 3402 3013 1057
4984,2980 790 1583 3022 166 2664 1184 640 138 3367
4985,472 1315 132 2054 1376 1615 2732 3418 3692 3142
4986,472 1560 2256 1811 1615 2068 1223 1543 2054 1315
4987,2784 2931 573 136 3022 3659 618 620 512 2676
4988,1811 3022 1583 2980 2636 2281 584 1831 2256 169
4989,169 3022 2297 1315 472 1811 2732 1583 2646 2054
4990,3013 1223 1316 1543 3409 2862 2054 3529 1315 3153
4991,1615 1811 1057 2528 2732 3116 2646 1184 169 3367
4992,3022 2732 584 2297 1583 2646 1831 2980 169 640
4993,1583 3409 2297 2510 584 2784 463 3423 472 618
4994,1316 1223 3013 463 2862 3272 2617 640 1615 2297
4995,2626 2732 3534 2194 1078 2501 119 183 1337 16
4996,3409 2862 2688 3013 3529 2297 1316 1223 36 2784
4997,2862 1316 3409 3013 1543 1223 124 2564 3153 3529
4998,618 3418 2862 1583 132 36 3013 3022 3423 472
4999,36 1583 472 1638 3022 3423 2603 1548 2510 1337
5000,467 1337 790 584 2327 2664 3256 3022 2920 1811
5001,3022 2603 1583 2297 3409 640 2688 2745 2784 1039
5002,2862 1583 184 138 1316 779 3151 463 1039 28
5003,3022 2603 2688 640 584 2297 1583 3382 1831 2745
5004,2603 3382 3022 1270 569 2210 853 2688 1401 2630
5005,3418 1401 1216 2297 732 2210 237 3409 2557 2817
5006,3409 2862 573 1560 3269 3537 2564 3153 2474 124
5007,640 2297 1583 1039 3529 2564 472 2646 208 3694
5008,1583 463 2862 1223 3013 989 2297 1337 2564 584
5009,1039 2210 1211 3529 2768 2630 1615 472 1315 1030
5010,1315 132 2054 2528 2402 1840 1859 1057 37 1615
5011,1831 640 2297 3022 1583 584 2603 1039 3529 1746
5012,3298 1811 2119 3677 3338 663 512 1240 3489 760
5013,132 3423 1859 1315 1376 3692 2828 3131 2862 2732
5014,3022 2210 2603 2297 2630 1583 2331 2342 2626 1039
5015,169 1583 1223 2297 1543 3013 3022 3409 1560 1315
5016,36 1505 3013 3694 1583 1039 138 3418 2210 1337
5017,2732 472 169 183 2342 2630 1615 2468 398 2603
5018,1956 331 2468 398 543 1039 283 1617 3234 2194
5019,472 2402 3142 863 1315 2370 1887 3474 1341 246
5020,472 1316 989 1543 2402 3529 2370 3013 1223 2862
5021,3013 2862 3423 1279 36 1223 618 1583 1543 1638
5022,472 1543 124 2054 1615 3402 1316 3013 1560 790
5023,472 3529 1583 463 1831 2297 2980 2646 584 640
5024,1560 1543 2564 3350 382 472 3600 2617 2076 1615
5025,1315 2054 1858 472 3013 1543 1186 169 3151 1039
5026,472 1583 640 1831 3022 1223 3013 2732 2980 584
5027,2402 2528 2828 1811 2646 1887 1428 3022 3677 2224
5028,2370 2054 246 1887 1543 1615 790 467 3402 989
5029,3557 406 1309 132 1840 184 2466 2070 1186 3298
5030,569 1354 1560 3293 3110 2409 853 335 1831 1216
5031,472 3013 640 36 1583 3694 3153 2297 2646 2210
5032,1376 1811 2646 1615 3692 2256 2980 3059 1583 790
5033,3013 1279 1223 3423 1638 472 2862 184 1543 3269
5034,2646 1811 1039 2054 1001 1711 2956 2768 169 3528
5035,3022 2068 2688 2840 2745 2256 169 1270 2297 853
5036,472 124 3600 463 2076 528 409 3153 584 1560
5037,472 2054 2732 2402 2646 1223 1376 1811 2980 3013
5038,472 1315 2054 2402 132 3692 2732 1379 1102 3418
5039,3022 1583 2784 169 2297 2688 2732 1039 3409 3418
5040,3013 472 3423 1223 3269 796 1592 2265 69 409
5041,169 3298 1811 512 3677 2732 2281 452 59 584
5042,2980 543 3053 2050 476 3238 212 1108 1044 3262
5043,2980 2732 463 1615 1315 1337 2603 2256 169 922
5044,1831 1583 3529 472 2297 463 3022 1337 1223 1956
5045,1831 2603 1583 2210 2297 2732 2256 2757 1039 2745
5046,1831 640 1583 2297 584 3022 3529 1956 463 2980
5047,2603 3022 2210 2630 2297 543 2745 2342 2626 1078
5048,2297 1583 472 512 3022 1811 3409 169 2732 2688
5049,2732 3022 2256 1583 584 2646 1831 1315 1223 2054
5050,472 1543 1223 3529 1615 1560 3013 2054 463 3367
5051,3022 1583 2297 2732 584 2980 640 1039 1831 2646
5052,472 1615 1840 3116 1543 2528 1811 1858 3350 2862
5053,1831 476 472 208 3694 36 1746 1583 2210 584
5054,1315 1887 790 3692 863 2370 1057 1371 2327 3116
5055,1279 36 1583 3418 3409 3529 3131 2732 3269 1505
5056,3022 2603 2256 2732 2745 169 584 2688 2297 2470
5057,2784 2603 3022 2688 618 3409 1583 573 2510 2630
5058,2980 1039 640 3677 2757 2664 2402 1086 989 1030
5059,1316 3423 618 1223 3537 22 3269 2534 512 2564
5060,2297 2626 2194 1078 3049 2501 2338 3677 397 1108
5061,2745 2068 1831 208 2541 911 1039 1956 3409 791
5062,2376 467 1848 2297 863 3111 3402 452 2980 1583
5063,1956 2210 2862 1211 2630 398 2366 1746 1615 1868
5064,3382 2068 1216 569 2603 2256 853 465 3110 2745
5065,3298 204 2636 1811 2587 2119 2335 1240 3677 663
5066,472 1583 2402 2297 3692 1315 183 2370 1304 467
5067,2974 1300 3204 2784 2038 911 2705 2707 3409 1559
5068,1615 512 2862 204 2054 3677 1543 3409 3367 2281
5069,3022 2256 1583 2688 2603 640 2732 2297 3382 584
5070,472 467 2402 1583 2774 2054 1341 1039 3692 3327
5071,640 3022 2297 1583 1746 2210 208 3694 2603 2757
5072,2297 584 2732 169 2980 472 3529 2784 1615 1956
5073,1583 2862 1223 124 2980 944 2327 2076 1916 69
5074,2603 573 1736 2745 618 2510 3409 620 2840 1279
5075,512 1186 2732 3529 640 2980 3298 2335 2067 3409
5076,472 1315 2054 2402 3116 3402 1887 1615 790 2370
5077,2256 472 1831 1811 1583 2297 640 3022 2980 584
5078,36 1583 3013 3529 3418 3022 1223 1039 1505 2732
5079,472 2402 2646 1615 1057 1376 2732 1223 790 3059
5080,2402 2862 1811 2528 1376 3409 132 3367 1858 790
5081,1583 2646 1505 2210 2630 732 2222 2664 2366 109
5082,3090 1818 1831 569 3272 43 476 1300 362 781
5083,584 2342 1746 165 1337 2484 2366 2653 1956 2468
5084,472 2862 36 3418 3013 2297 3423 132 1223 1615
5085,472 584 1583 2297 2732 1039 246 467 3474 2402
5086,472 463 2297 1030 2862 2630 944 1304 1615 2402
5087,1316 3013 3529 790 528 2076 3153 463 2387 1371
5088,472 1223 1315 1316 3423 124 2054 36 3367 3529
5089,472 1583 2402 2732 3529 2054 1223 3013 2980 2646
5090,398 2501 2297 1546 119 1086 563 1018 1809 2485
5091,584 1831 3529 36 398 3534 3528 1560 1617 2194
5092,640 1831 2256 169 183 398 472 1001 1376 1617
5093,3013 640 1337 2402 3694 2862 1315 2646 1039 790
5094,3677 452 2528 467 1678 3474 1615 1070 1186 246
5095,1831 2297 1560 3022 1583 2068 472 169 1956 1811
5096,472 1379 2054 132 1840 37 1057 1376 3142 2256
5097,472 2402 1376 1315 3692 2732 1811 3059 3142 922
5098,2054 2402 790 1543 3402 3013 2646 1057 2732 2528
5099,472 2054 1543 2646 3350 2402 1057 3116 2732 1746
5100,640 2210 476 331 1510 2054 1001 1030 2688 3327
5101,1543 124 1223 1316 3013 1615 3350 3529 3367 1858
5102,476 1039 3694 2222 2297 3022 2210 2603 36 1583
5103,573 523 2784 779 93 2931 1279 3013 1354 2862
5104,2054 2402 1315 1376 3059 3692 790 2646 863 1887
5105,569 853 2127 1401 3110 2840 2292 2974 3510 1300
5106,2402 2646 1887 3142 1039 3116 2256 463 2980 3677
5107,2297 3022 640 36 1560 3423 1315 2688 1811 3692
5108,2688 3013 1223 1316 2980 2862 36 1543 463 1615
5109,2862 3013 989 124 1223 1916 1560 3365 528 3529
5110,584 1583 169 1039 2688 1811 2256 512 331 2630
5111,1560 1223 1831 3013 1543 3529 2297 1583 1316 463
5112,2980 169 1811 204 3677 2281 331 2999 183 3053
5113,183 1811 2664 2510 2470 512 3142 208 2314 1638
5114,472 3423 1279 2862 132 1315 1543 3269 3013 3151
5115,472 2054 1376 1315 1811 3142 2256 790 2646 922
5116,1216 853 2256 465 3066 1197 791 1270 2409 335
5117,1223 1316 2402 36 1583 1315 463 1615 3423 1858
5118,1583 640 584 2297 2980 1039 331 2757 472 1086
5119,2068 1216 2840 853 2688 465 601 2127 1166 640
5120,472 2732 1583 2054 2664 1376 3022 2297 1615 2862
5121,3022 1811 3677 1039 2281 204 1186 640 183 1711
5122,2210 2603 3022 3694 2331 2745 2630 2342 1583 2297
5123,1831 640 1583 476 2980 2297 3529 2210 1039 463
5124,1543 3269 1592 796 1638 3600 3537 69 1279 741
5125,3409 2784 2862 1279 472 573 3418 1223 3529 1039
5126,640 2068 2603 2210 2617 2745 3382 2630 1583 3022
5127,472 1583 36 3418 1039 3529 2297 2732 3013 2862
5128,463 36 472 1039 2630 2980 3153 3423 2745 3424
5129,1315 1543 2054 1615 2402 1316 2732 1583 3367 1858
5130,476 208 2297 3529 463 1809 2222 563 1510 1617
5131,472 1543 1223 790 3423 883 1315 2327 1592 989
5132,2210 1831 2757 584 2501 2297 543 1078 1099 569
5133,1223 1316 1543 3409 2862 3153 3529 1560 463 2402
5134,1956 3694 1086 2630 1490 3005 169 2626 2484 3441
5135,1316 2402 2862 1030 1505 1592 1315 69 246 3694
5136,472 2256 2732 1583 1811 2054 2297 1376 2980 169
5137,132 406 2466 184 1057 1615 2528 3557 2165 1279
5138,2054 1615 406 3367 3116 3557 1858 3350 1811 166
5139,472 640 1315 467 863 3022 1337 1341 3116 246
5140,1583 1223 3013 2732 2256 3022 3529 2297 2402 1316
5141,1315 472 1840 1615 1223 1858 1543 2402 3350 3013
5142,1583 1039 1956 2603 2732 2646 2630 2342 3694 331
5143,1956 3694 1328 2630 2836 2626 1044 3692 2956 1937
5144,36 3013 1583 1223 3409 1505 463 2603 3022 1039
5145,184 1279 2165 3557 1186 169 1315 253 132 406
5146,640 472 3677 2768 2210 1711 2342 220 2528 2636
5147,2603 3022 2210 1583 2297 2745 2757 3409 2688 2630
5148,3022 2297 584 1039 640 1831 2732 3529 2757 2210
5149,2862 169 472 1583 3013 1543 1223 1638 2732 1315
5150,1315 2402 1057 3116 3402 530 790 166 1184 1858
5151,1583 1039 2297 2646 2210 1376 2757 183 2664 3692
5152,584 1039 1583 2732 2980 2646 2603 640 2817 3418
5153,3298 2165 253 1811 3677 2281 452 512 1536 166
5154,3013 1543 1316 1560 3269 124 472 2564 3153 2474
5155,640 1831 1583 3022 2210 1039 2757 3529 476 2980
5156,3423 3269 36 3529 1560 989 1315 1279 2054 790
5157,1583 2732 3022 1039 2402 2054 1376 1831 3692 2664
5158,1543 3153 3409 36 3423 463 790 1583 1592 2664
5159,2068 569 2840 465 1736 2688 640 1270 1831 2210
5160,2297 169 1583 1956 1039 640 2980 2732 2603 1811
5161,472 1560 1831 1223 2646 1543 3013 463 1583 2297
5162,640 169 472 1211 2331 1617 119 2784 543 1510
5163,472 3409 124 1592 1279 1560 3350 2256 406 796
5164,584 3059 467 1315 1341 3528 3327 1887 2768 2774
5165,1315 3350 3600 1227 989 2636 69 1668 528 467
5166,472 1316 3013 3529 1223 1560 2862 1543 3409 989
5167,1583 3022 2297 2732 3529 1039 2980 1831 1223 169
5168,1223 1315 1543 1279 3423 1638 36 184 132 3269
5169,472 3529 1583 1811 2297 1316 1543 463 989 1615
5170,476 2564 1560 1337 3694 1583 989 802 2297 472
5171,2732 2646 2256 3022 2528 2297 1057 1583 169 1039
5172,3013 2862 184 3269 472 1638 3151 406 3409 2474
5173,3677 1956 2732 1831 2774 246 2402 3474 1315 863
5174,2862 1543 3013 124 989 3529 1916 528 1560 2387
5175,472 1315 2054 1223 3013 1543 790 1615 2732 3402
5176,1223 3013 1543 2862 1316 3529 1315 124 1560 3409
5177,640 584 2757 1583 2342 1956 463 2603 1809 2626
5178,3013 1223 1583 36 2862 3409 3423 3153 1615 2664
5179,1376 3692 2054 2980 2664 36 2673 1223 3418 3529
5180,3013 1316 472 1223 3409 3153 3423 36 3269 1583
5181,1223 36 3694 1543 1030 463 1583 2210 2054 2617
5182,472 2732 36 1583 3418 3013 2402 1376 2256 1039
5183,3022 204 1039 512 1811 3000 2119 2165 3557 253
5184,2256 1560 1831 1316 3529 1223 3013 1583 463 1543
5185,1315 2054 790 3013 2862 3116 3529 1227 1858 3367
5186,1956 1831 1583 398 183 2646 3349 1001 1211 1471
5187,1543 3013 1316 1223 2862 3423 3153 2402 3529 3409
5188,472 1583 2980 3022 640 2732 2297 584 1831 2646
5189,2256 2470 1216 2732 1354 2745 2541 2127 3022 1736
5190,2054 1315 1376 790 3692 3059 3142 2732 1615 863
5191,166 1811 2528 530 3597 3402 2308 3669 1376 3677
5192,2402 2732 1887 2980 1315 1223 2327 2664 3013 2673
5193,569 1354 1216 853 1699 1781 1560 3409 2688 465
5194,1379 132 2528 2402 1057 2732 37 1376 2256 3142
5195,3409 1505 2564 772 476 1337 2534 3694 1560 584
5196,573 2862 1638 3537 620 320 1223 36 772 28
5197,1376 3059 2732 3692 2370 2256 3142 1615 1057 922
5198,640 2757 2297 2468 463 3534 2194 543 2338 1640
5199,398 2342 2630 1086 2745 1001 1078 3327 1471 2956
5200,3022 584 2297 1583 640 1831 1956 2980 1039 2210
5201,2068 569 335 1270 248 3544 868 297 1493 1099
5202,1039 2630 2784 2980 2688 331 2342 2745 3418 2501
5203,3338 1652 2069 3700 23 339 3701 1507 2279 2447
5204,3013 1560 3365 1831 2068 1337 124 476 2314 1699
5205,1315 2256 1615 790 1376 3116 2664 37 2980 1887
5206,472 36 3013 3423 2862 1223 1543 1583 1279 3418
5207,640 2210 2757 2342 476 2626 3694 398 2603 2331
5208,2297 584 169 1583 1956 512 640 1039 2980 2688
5209,1811 1560 1543 1223 2528 3013 1615 2636 124 169
5210,3013 2402 1316 2054 3153 1615 3692 36 1887 124
5211,1956 1039 2688 2342 2468 183 105 212 2470 1328
5212,1583 2297 1615 1315 1560 1279 3022 512 1039 36
5213,472 1039 1315 1811 2402 183 476 1376 36 1211
5214,2297 3298 512 1956 1811 2119 1039 1831 2636 1560
5215,1811 2636 169 3677 2297 3298 472 2646 204 2732
5216,472 2402 1583 2054 3529 1223 3013 1376 2980 2646
5217,3418 790 1223 1083 2828 2054 1030 1337 2862 476
5218,472 36 3013 2862 1279 1223 3409 1583 3529 3418
5219,1316 3529 36 3367 3350 476 463 1583 3423 2054
5220,472 2054 2402 1376 1057 3142 3692 922 1379 2732
5221,989 3409 3367 2564 2054 3153 3628 528 69 1916
5222,2603 3022 640 2745 2732 1039 2630 2470 169 569
5223,2068 1699 2409 465 1270 335 791 3022 549 1781
5224,584 2297 2757 2980 1956 1039 2732 2745 331 2342
5225,2297 1560 3022 1583 1039 3013 2646 1615 169 3367
5226,3022 36 584 2603 3529 3013 1039 2297 2732 1223
5227,640 2603 2626 2342 3529 2468 3053 2501 543 183
5228,1583 3022 36 2603 584 2297 1039 640 3529 3013
5229,584 640 2210 2745 2256 2630 3382 331 2342 398
5230,3423 3013 1279 1543 36 1223 3269 132 1315 3409
5231,472 2862 1859 2402 1615 2054 3269 3142 922 36
5232,1223 1316 1543 3529 3153 36 2862 3423 463 2564
5233,640 584 2210 2980 3694 3022 1039 2297 1956 802
5234,472 1811 2256 2370 1887 863 1371 3474 3059 2732
5235,1831 584 2757 2980 1039 1956 398 476 331 208
5236,3022 1831 2646 472 463 36 2630 1615 3013 1304
5237,640 1956 2980 2210 331 2342 398 2468 3053 2194
5238,1315 132 1279 184 1223 3409 2732 1615 2862 3423
5239,472 3409 3013 1223 1543 2862 3153 1560 2402 2564
5240,463 1223 1831 1337 2054 2402 2370 640 2564 1039
5241,2068 3382 569 2409 3110 335 791 1270 549 2666
5242,472 2054 2402 1376 3142 2370 1887 3474 1341 2732
5243,472 1315 2054 2732 2646 1615 1811 169 1223 2528
5244,3013 1543 2862 1316 1560 3423 36 463 124 2732
5245,3529 989 1543 2370 463 3013 1337 1831 790 2862
5246,1583 1831 3409 3013 1223 3022 2603 2297 2210 584
5247,2745 1216 1039 501 2068 105 208 2840 2510 1211
5248,472 1223 3013 2256 1560 1831 1543 2297 1316 169
5249,2068 1811 2636 204 2732 3677 1956 3298 2297 1781
5250,2402 1315 3692 922 3059 1379 2673 2732 1057 132
5251,1956 1086 1211 2194 1617 1044 3534 1248 2630 2338
5252,3409 1223 3529 472 2862 1560 1583 1543 463 640
5253,331 2630 476 183 398 3694 2745 1546 1223 208
5254,3529 3022 640 331 169 512 1316 1543 1223 1811
5255,3022 584 2297 1811 2335 2980 2119 1711 2281 1186
5256,2828 1376 2054 1615 3269 2933 1379 36 236 2664
5257,1223 512 1560 1543 1279 3022 169 3423 1615 463
5258,2342 3409 1211 1505 2862 2067 119 1546 2501 2338
5259,2256 2297 2980 640 584 1811 1831 2054 1615 1223
5260,124 1316 3423 2076 790 3402 1592 3600 2327 409
5261,472 3013 1223 3529 1543 1316 3409 36 463 2297
5262,1583 36 3022 2603 640 3529 1039 584 1223 2732
5263,3013 1223 3409 796 36 2534 69 3529 528 94
5264,1583 640 3022 2297 3409 2688 584 3013 3529 1223
5265,3022 1583 584 1039 640 2210 3529 2603 2980 3418
5266,640 2210 2603 1583 2757 1039 2630 2342 2626 2732
5267,2603 3272 3022 3423 2510 3692 3424 584 1337 2617
5268,36 1583 3529 472 1039 1505 463 208 1831 3022
5269,36 1543 2510 2402 2314 208 944 2067 1592 2646
5270,1831 640 584 1583 3022 2297 2980 1956 3529 1039
5271,1811 3298 204 2636 472 2528 2281 2862 1543 2587
5272,3022 1831 2980 2757 1956 2603 2342 331 398 476
5273,3013 1223 1543 1583 2054 1560 3529 1615 1315 2732
5274,1560 1223 1316 3529 1543 1831 2862 463 124 472
5275,1086 1039 1044 1211 1007 105 293 1099 2338 501
5276,3022 398 2210 2297 2194 1617 2342 1583 563 1039
5277,3557 3227 2165 1315 2587 3000 2281 3338 452 1615
5278,2840 1216 465 3110 601 1197 1736 791 1270 2688
5279,472 2862 1615 331 169 1316 2757 512 1560 2338
5280,618 3409 2862 1279 3423 2557 3537 320 1638 28
5281,3022 584 1583 2297 2980 1956 640 1831 1811 2757
5282,3022 640 2297 1831 584 2603 2210 2757 1039 2630
5283,472 2256 2732 1315 2054 1223 169 1615 2402 3022
5284,3013 523 2862 93 2510 2784 1638 1279 1223 2557
5285,3022 1583 472 1039 2297 1279 132 3131 169 36
5286,472 3013 1223 1316 3409 1543 1560 2402 2564 1583
5287,472 2402 2370 246 1811 467 863 1887 3474 3059
5288,1811 584 512 1583 2335 1039 3677 2646 2054 2281
5289,2297 584 472 2980 2757 1223 2646 2732 3013 2630
5290,1543 1315 124 2054 1223 1615 1811 3402 2256 3116
5291,584 472 169 1223 3013 2732 1560 1316 1543 1956
5292,472 1376 2402 3059 2370 922 1887 790 2256 1315
5293,472 3013 2402 1223 1316 1543 2054 3409 1315 2862
5294,472 1376 2732 3692 3059 790 2646 863 3142 922
5295,3529 1583 1316 463 1831 1543 2297 1223 2862 1560
5296,1223 3022 1560 169 2297 1583 3013 2732 1315 3409
5297,1583 3013 512 331 2774 36 1858 2664 3367 3350
5298,3409 2688 2784 2564 2510 573 1831 36 1316 512
5299,1583 2297 1039 640 3022 584 3409 2646 3367 1315
5300,124 3423 2402 3269 120 3350 1858 1668 3409 3600
5301,640 1583 3022 2297 3529 3013 472 476 36 2980
5302,2603 1831 169 1223 1560 3382 1956 3529 2342 36
5303,472 2054 2646 1057 1223 1858 3350 2402 1560 3013
5304,2732 1315 1376 3418 1583 3692 2402 2980 1039 1615
5305,3022 1583 640 2630 2603 2757 2210 1956 1211 543
5306,472 2862 1543 1223 3423 512 3153 2732 36 2054
5307,472 1543 1316 2862 3367 1858 2402 3269 1592 1583
5308,472 2402 2054 1315 3402 1887 790 1543 3116 2370
5309,1583 2297 2757 1956 3409 3529 331 2342 463 476
5310,1039 2297 2626 2630 2817 463 543 82 2603 1018
5311,3013 1223 3409 1316 1583 1543 2054 2402 2732 2862
5312,463 2980 584 3013 2370 36 1086 1887 1371 2366
5313,472 1583 3013 36 2732 3423 2862 3418 1223 3409
5314,472 2862 1543 1223 3423 3153 2402 1560 1279 1315
5315,2980 584 472 1831 3022 640 3529 1956 463 2646
5316,1039 472 2745 2342 36 3013 2129 2564 2222 1328
5317,2603 1039 3694 476 2468 2745 3238 543 119 463
5318,1583 472 3022 36 2297 584 640 3418 463 3013
5319,1057 1379 2646 1279 36 1859 1439 37 883 790
5320,1583 1848 472 3528 398 3532 2480 1652 3116 1018
5321,1543 989 3409 3153 472 1560 2387 1916 94 1633
5322,1831 640 584 2980 1583 2297 3022 3529 1039 1956
5323,472 36 2862 1279 3423 1638 3529 184 1315 3269
5324,1337 2564 1560 2297 1030 1505 3441 2342 944 3153
5325,1831 640 2370 1583 2297 3529 2980 1811 2402 584
5326,472 2402 1057 1615 3142 863 1223 2528 37 883
5327,463 246 1223 1543 2980 3013 1337 467 2862 790
5328,584 640 2297 1831 2210 1956 2603 2757 1039 2980
5329,472 406 1279 1543 3151 3423 2528 3013 3269 1223
5330,1831 3529 472 640 463 2297 584 1560 1316 1223
5331,1831 472 1086 1337 331 1615 476 1746 2338 2210
5332,2054 2732 1811 1376 1583 3692 790 2646 2664 1223
5333,472 1223 1316 1543 2862 3423 36 3269 989 1279
5334,1831 2646 640 463 2297 467 802 208 2237 944
